trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
5	1	13.649102211	50	2	8	3.78225806452	56.7207	3600.0	105.93	power	0.2	32	14
6	1	23.9266090393	50	2	8	3.78225806452	56.7207	3600.0	105.93	power	0.2	32	14
7	1	16.7842152119	50	2	8	3.78225806452	56.7207	3600.0	105.93	power	0.2	32	14
8	1	15.5284719467	50	2	8	3.78225806452	56.7207	3600.0	105.93	power	0.2	32	14
9	1	20.6401269436	50	2	8	3.78225806452	56.7207	3600.0	105.93	power	0.2	32	14
10	1	16.0513041019	50	2	8	3.78225806452	56.7207	3600.0	105.93	power	0.2	32	14
1	1	16.2685549259	52	2	8	3.81818181818	56.7207	3600.0	108.15	power	0.2	33	14
2	1	16.8920691013	52	2	8	3.81818181818	56.7207	3600.0	108.15	power	0.2	33	14
3	1	15.9580790997	52	2	8	3.81818181818	56.7207	3600.0	108.15	power	0.2	33	14
4	1	15.8020858765	52	2	8	3.81818181818	56.7207	3600.0	108.15	power	0.2	33	14
5	1	15.4313211441	52	2	8	3.81818181818	56.7207	3600.0	108.15	power	0.2	33	14
6	1	15.8842167854	52	2	8	3.81818181818	56.7207	3600.0	108.15	power	0.2	33	14
7	1	15.7506539822	52	2	8	3.81818181818	56.7207	3600.0	108.15	power	0.2	33	14
8	1	13.8959138393	52	2	8	3.81818181818	56.7207	3600.0	108.15	power	0.2	33	14
9	1	15.3923940659	52	2	8	3.81818181818	56.7207	3600.0	108.15	power	0.2	33	14
10	1	16.0217521191	52	2	8	3.81818181818	56.7207	3600.0	108.15	power	0.2	33	14
1	1	14.6923720837	54	2	8	3.86096256684	56.7207	3600.0	111.76	power	0.2	34	14
2	1	26.9902179241	54	2	8	3.86096256684	56.7207	3600.0	111.76	power	0.2	34	14
3	1	17.4506518841	54	2	8	3.86096256684	56.7207	3600.0	111.76	power	0.2	34	14
4	1	15.6283729076	54	2	8	3.86096256684	56.7207	3600.0	111.76	power	0.2	34	14
5	1	15.9759659767	54	2	8	3.86096256684	56.7207	3600.0	111.76	power	0.2	34	14
6	1	16.6064629555	54	2	8	3.86096256684	56.7207	3600.0	111.76	power	0.2	34	14
7	1	15.6621930599	54	2	8	3.86096256684	56.7207	3600.0	111.76	power	0.2	34	14
8	1	16.3467960358	54	2	8	3.86096256684	56.7207	3600.0	111.76	power	0.2	34	14
9	1	18.2390680313	54	2	8	3.86096256684	56.7207	3600.0	111.76	power	0.2	34	14
10	1	15.3384120464	54	2	8	3.86096256684	56.7207	3600.0	111.76	power	0.2	34	14
1	1	15.6937019825	56	2	8	3.9025210084	56.7207	3600.0	115.34	power	0.2	35	14
2	1	21.8067278862	56	2	8	3.9025210084	56.7207	3600.0	115.34	power	0.2	35	14
3	1	21.6916131973	56	2	8	3.9025210084	56.7207	3600.0	115.34	power	0.2	35	14
4	1	16.1582541466	56	2	8	3.9025210084	56.7207	3600.0	115.34	power	0.2	35	14
5	1	14.690541029	56	2	8	3.9025210084	56.7207	3600.0	115.34	power	0.2	35	14
6	1	16.2917978764	56	2	8	3.9025210084	56.7207	3600.0	115.34	power	0.2	35	14
7	1	16.3316400051	56	2	8	3.9025210084	56.7207	3600.0	115.34	power	0.2	35	14
8	1	20.8158140182	56	2	8	3.9025210084	56.7207	3600.0	115.34	power	0.2	35	14
9	1	15.4864220619	56	2	8	3.9025210084	56.7207	3600.0	115.34	power	0.2	35	14
10	1	14.7768521309	56	2	8	3.9025210084	56.7207	3600.0	115.34	power	0.2	35	14
1	1	16.6076979637	58	2	8	3.94603174603	56.7207	3600.0	117.67	power	0.2	36	14
2	1	15.7783968449	58	2	8	3.94603174603	56.7207	3600.0	117.67	power	0.2	36	14
