trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
7	2	1732.25897098	17	4	5	2.4358974359	41.9991	3200.0	48.09	power	0.2	13	14
8	2	1732.54018998	14	4	6	2.87179487179	41.9991	3200.0	45.83	power	0.2	13	14
9	2	2253.71377492	17	4	5	2.46153846154	41.9991	3200.0	49.07	power	0.2	13	14
10	2	1654.69530487	17	3	5	2.53846153846	41.9991	3200.0	48.9	power	0.2	13	14
1	1	3008.36546803	16	4	5	2.48717948718	41.9991	3200.0	47.77	power	0.2	13	14
2	1	2825.59247804	18	3	5	2.41025641026	41.9991	3200.0	48.94	power	0.2	13	14
3	1	2754.12099195	17	3	5	2.46153846154	41.9991	3200.0	49.65	power	0.2	13	14
4	1	3500.17354488	18	4	5	2.41025641026	41.9991	3200.0	49.99	power	0.2	13	14
5	1	2614.88237691	16	3	6	2.61538461538	41.9991	3200.0	49.57	power	0.2	13	14
6	1	3940.04303288	14	5	6	2.89743589744	41.9991	3200.0	44.59	power	0.2	13	14
7	1	2921.26208115	18	3	5	2.41025641026	33.0215	2800.0	47.37	power	0.2	13	14
8	1	2976.68824506	16	4	5	2.58974358974	41.9991	3200.0	49.61	power	0.2	13	14
9	1	3890.78137207	17	4	5	2.46153846154	37.8684	3000.0	48.62	power	0.2	13	14
10	1	2777.00896716	17	4	5	2.48717948718	41.9991	3200.0	47.92	power	0.2	13	14
1	cradle	1559.71083283	15	4	6	2.84615384615	41.9991	3200.0	49.4	power	0.2	13	14
2	cradle	1635.17240214	17	4	5	2.48717948718	41.9991	3200.0	47.42	power	0.2	13	14
3	cradle	1976.19484019	17	4	5	2.46153846154	41.9991	3200.0	49.19	power	0.2	13	14
4	cradle	1413.77429104	16	3	5	2.58974358974	41.9991	3200.0	49.18	power	0.2	13	14
5	cradle	2061.69247222	17	4	5	2.53846153846	41.9991	3200.0	49.9	power	0.2	13	14
6	cradle	1455.0852139	14	3	5	2.76923076923	41.9991	3200.0	49.12	power	0.2	13	14
7	cradle	1388.45371199	18	3	5	2.46153846154	41.9991	3200.0	48.8	power	0.2	13	14
8	cradle	1586.12468386	16	4	7	2.79487179487	41.9991	3200.0	44.81	power	0.2	13	14
9	cradle	1844.46612787	16	4	5	2.5641025641	41.9991	3200.0	48.16	power	0.2	13	14
10	cradle	1483.45378399	17	3	5	2.53846153846	37.8684	3000.0	48.93	power	0.2	13	14
1	3	1157.06762314	17	3	5	2.46153846154	41.9991	3200.0	48.76	power	0.1	13	14
2	3	1357.216223	16	4	6	2.66666666667	41.9991	3200.0	44.1	power	0.1	13	14
3	3	1315.59167981	17	3	5	2.51282051282	41.9991	3200.0	47.29	power	0.1	13	14
4	3	1367.95856404	15	3	5	2.69230769231	41.9991	3200.0	48.03	power	0.1	13	14
5	3	1436.50304294	15	4	6	2.89743589744	41.9991	3200.0	44.08	power	0.1	13	14
6	3	1273.54412103	15	3	5	2.66666666667	41.9991	3200.0	48.19	power	0.1	13	14
7	3	1725.41342807	15	5	7	2.92307692308	56.7207	3600.0	48.86	power	0.1	13	14
8	3	1482.18756795	16	5	6	2.66666666667	56.7207	3600.0	49.16	power	0.1	13	14
9	3	1107.43986607	17	3	5	2.51282051282	41.9991	3200.0	46.32	power	0.1	13	14
10	3	1182.16686893	15	3	7	2.89743589744	56.7207	3600.0	49.27	power	0.1	13	14
1	2	1287.31628013	16	4	6	2.64102564103	41.9991	3200.0	44.57	power	0.1	13	14
2	2	877.062877893	16	3	4	2.46153846154	41.9991	3200.0	47.66	power	0.1	13	14
3	2	1346.70715904	16	3	4	2.46153846154	41.9991	3200.0	49.35	power	0.1	13	14
4	2	1305.57312393	15	4	5	2.66666666667	41.9991	3200.0	46.42	power	0.1	13	14
5	2	1556.61829901	16	4	8	2.97435897436	56.7207	3600.0	47.46	power	0.1	13	14
6	2	1063.68542695	16	4	6	2.64102564103	41.9991	3200.0	45.31	power	0.1	13	14
7	2	1400.36020303	16	4	5	2.51282051282	41.9991	3200.0	46.28	power	0.1	13	14
8	2	1395.25379395	15	4	5	2.61538461538	41.9991	3200.0	46.59	power	0.1	13	14
9	2	1146.22622705	16	3	5	2.53846153846	41.9991	3200.0	46.03	power	0.1	13	14
10	2	1105.81823587	16	3	5	2.58974358974	41.9991	3200.0	47.63	power	0.1	13	14
1	1	1818.82443905	17	3	5	2.48717948718	41.9991	3200.0	46.3	power	0.1	13	14
2	1	2470.7069428	15	4	6	2.71794871795	41.9991	3200.0	44.11	power	0.1	13	14
3	1	2722.55725884	17	4	6	2.5641025641	41.9991	3200.0	44.53	power	0.1	13	14
4	1	2543.71217394	16	5	7	2.74358974359	56.7207	3600.0	49.6	power	0.1	13	14
5	1	2401.06584692	15	4	7	2.82051282051	56.7207	3600.0	49.8	power	0.1	13	14
6	1	2377.19662905	17	3	5	2.51282051282	41.9991	3200.0	47.82	power	0.1	13	14
7	1	2411.05313396	17	4	5	2.46153846154	41.9991	3200.0	45.52	power	0.1	13	14
8	1	2403.60064888	18	3	5	2.41025641026	41.9991	3200.0	47.69	power	0.1	13	14
9	1	1940.7313211	18	5	5	2.46153846154	56.7207	3600.0	49.22	power	0.1	13	14
10	1	1971.39753604	18	3	5	2.4358974359	41.9991	3200.0	45.79	power	0.1	13	14
1	cradle	998.905837059	16	3	4	2.46153846154	41.9991	3200.0	49.02	power	0.1	13	14
2	cradle	1305.56509304	16	3	4	2.46153846154	41.9991	3200.0	49.33	power	0.1	13	14
3	cradle	1084.94827509	15	3	6	2.84615384615	41.9991	3200.0	48.06	power	0.1	13	14
4	cradle	998.471194983	16	3	6	2.58974358974	41.9991	3200.0	45.43	power	0.1	13	14
5	cradle	1905.86353111	17	4	5	2.46153846154	41.9991	3200.0	49.09	power	0.1	13	14
6	cradle	1181.13441205	17	4	6	2.58974358974	56.7207	3600.0	49.34	power	0.1	13	14
7	cradle	1873.94883704	15	5	7	2.87179487179	56.7207	3600.0	48.7	power	0.1	13	14
8	cradle	1992.1969161	15	5	8	3.0	56.7207	3600.0	48.97	power	0.1	13	14
9	cradle	1198.57992196	17	3	5	2.48717948718	41.9991	3200.0	49.34	power	0.1	13	14
10	cradle	1341.39629316	18	3	5	2.4358974359	41.9991	3200.0	47.37	power	0.1	13	14
