trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
8	cradle	48.361011982	6	2	4	1.86666666667	56.7207	3600.0	45.77	network	0.1	6	14
9	cradle	62.9226379395	5	3	5	2.33333333333	56.7207	3600.0	40.34	network	0.1	6	14
10	cradle	63.6233270168	7	3	3	1.66666666667	56.7207	3600.0	42.33	network	0.1	6	14
1	3	322.72636199	9	3	6	2.77777777778	41.9991	3200.0	43.65	temp	0.2	9	14
2	3	426.086418867	10	4	5	2.27777777778	41.9991	3200.0	43.53	temp	0.2	9	14
3	3	392.940403938	9	2	6	2.61111111111	41.9991	3200.0	44.83	temp	0.2	9	14
4	3	379.416331053	10	3	5	2.27777777778	41.9991	3200.0	44.55	temp	0.2	9	14
5	3	592.995223999	8	5	8	3.33333333333	56.7207	3600.0	42.71	temp	0.2	9	14
6	3	516.036967039	9	4	5	2.38888888889	41.9991	3200.0	43.7	temp	0.2	9	14
7	3	445.238456011	8	4	6	2.66666666667	41.9991	3200.0	43.58	temp	0.2	9	14
8	3	183.326104879	8	4	7	3.05555555556	56.7207	3600.0	45.21	temp	0.2	9	14
9	3	187.349890947	8	4	8	3.33333333333	56.7207	3600.0	43.5	temp	0.2	9	14
10	3	440.541779995	9	3	5	2.5	41.9991	3200.0	44.38	temp	0.2	9	14
1	2	672.558817863	8	6	6	2.83333333333	56.7207	3600.0	46.14	temp	0.2	9	14
2	2	344.484869003	8	5	8	3.33333333333	56.7207	3600.0	45.26	temp	0.2	9	14
3	2	348.84943819	8	5	7	3.05555555556	56.7207	3600.0	43.56	temp	0.2	9	14
4	2	373.959708929	10	5	6	2.44444444444	56.7207	3600.0	43.64	temp	0.2	9	14
5	2	252.103806973	8	5	7	3.05555555556	56.7207	3600.0	45.12	temp	0.2	9	14
6	2	355.586127043	8	5	7	3.0	56.7207	3600.0	43.02	temp	0.2	9	14
7	2	406.006689072	8	4	6	3.0	56.7207	3600.0	47.42	temp	0.2	9	14
8	2	346.841445923	8	6	6	2.72222222222	56.7207	3600.0	43.14	temp	0.2	9	14
9	2	333.979856014	8	5	8	3.33333333333	56.7207	3600.0	41.15	temp	0.2	9	14
10	2	426.431534052	8	7	8	3.33333333333	56.7207	3600.0	41.7	temp	0.2	9	14
1	1	706.075585127	8	6	7	3.0	56.7207	3600.0	44.08	temp	0.2	9	14
2	1	494.8767519	8	4	7	3.16666666667	56.7207	3600.0	43.82	temp	0.2	9	14
3	1	1015.85490394	8	8	8	3.33333333333	56.7207	3600.0	39.89	temp	0.2	9	14
4	1	757.179380894	8	6	6	2.88888888889	56.7207	3600.0	43.89	temp	0.2	9	14
5	1	1050.5714469	8	8	8	3.33333333333	56.7207	3600.0	44.31	temp	0.2	9	14
6	1	717.171836138	8	6	8	3.33333333333	56.7207	3600.0	43.89	temp	0.2	9	14
7	1	883.581755877	8	7	7	3.05555555556	56.7207	3600.0	45.37	temp	0.2	9	14
8	1	479.979933023	8	4	8	3.33333333333	56.7207	3600.0	44.11	temp	0.2	9	14
9	1	573.524888992	8	4	8	3.33333333333	56.7207	3600.0	42.64	temp	0.2	9	14
10	1	994.966511011	8	7	8	3.33333333333	56.7207	3600.0	44.54	temp	0.2	9	14
1	cradle	101030.757053	0	0	0	0	0	0	0	temp	0.2	9	14
2	cradle	157.625273943	8	4	8	3.33333333333	56.7207	3600.0	42.23	temp	0.2	9	14
3	cradle	28458.1028821	0	0	0	0	0	0	0	temp	0.2	9	14
4	cradle	146.359313011	8	3	8	3.33333333333	56.7207	3600.0	41.24	temp	0.2	9	14
5	cradle	22299.010675	0	0	0	0	0	0	0	temp	0.2	9	14
6	cradle	132.484208107	8	4	8	3.33333333333	56.7207	3600.0	40.61	temp	0.2	9	14
7	cradle	574.292900801	0	0	0	0	0	0	0	temp	0.2	9	14
8	cradle	154.103722095	8	3	8	3.33333333333	56.7207	3600.0	44.58	temp	0.2	9	14
9	cradle	131.811018944	8	4	8	3.33333333333	56.7207	3600.0	41.3	temp	0.2	9	14
