trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates	alpha
9	3	91.2161521912	5	4	4	2.13333333333	56.7207	3600.0	45.43	power	0.2	6	14	.75
10	3	63.7838001251	5	3	3	1.93333333333	56.7207	3600.0	45.41	power	0.2	6	14	.75
1	3	80.7704570293	5	2	3	1.86666666667	56.7207	3600.0	47.44	power	0.2	6	14	1
2	3	106.861418962	6	3	3	1.73333333333	56.7207	3600.0	48.5	power	0.2	6	14	1
3	3	92.7728729248	6	2	3	1.73333333333	56.7207	3600.0	49.54	power	0.2	6	14	1
4	3	65.7147138119	6	3	3	1.8	56.7207	3600.0	45.76	power	0.2	6	14	1
5	3	119.82123518	7	3	3	1.66666666667	56.7207	3600.0	46.77	power	0.2	6	14	1
6	3	89.4734709263	6	3	3	1.73333333333	56.7207	3600.0	48.5	power	0.2	6	14	1
7	3	96.6957070827	6	2	3	1.73333333333	41.9991	3200.0	43.37	power	0.2	6	14	1
8	3	101.75370121	7	3	3	1.66666666667	56.7207	3600.0	47.18	power	0.2	6	14	1
9	3	74.505808115	7	3	3	1.66666666667	56.7207	3600.0	46.77	power	0.2	6	14	1
10	3	72.0645449162	6	3	3	1.8	56.7207	3600.0	45.29	power	0.2	6	14	1
1	2	188.61203599	6	3	3	1.73333333333	56.7207	3600.0	47.61	power	0.2	6	14	0
2	2	110.19388485	5	2	4	2.13333333333	56.7207	3600.0	47.18	power	0.2	6	14	0
3	2	113.574856997	5	2	5	2.33333333333	56.7207	3600.0	45.88	power	0.2	6	14	0
4	2	120.27502203	5	2	5	2.33333333333	56.7207	3600.0	44.9	power	0.2	6	14	0
5	2	105.831954956	5	2	4	2.13333333333	56.7207	3600.0	49.76	power	0.2	6	14	0
6	2	126.55905509	5	3	4	2.13333333333	56.7207	3600.0	47.58	power	0.2	6	14	0
7	2	202.302771807	5	2	4	2.13333333333	56.7207	3600.0	45.84	power	0.2	6	14	0
8	2	128.31731391	6	3	4	1.93333333333	56.7207	3600.0	44.83	power	0.2	6	14	0
9	2	160.489164114	5	3	4	2.13333333333	56.7207	3600.0	45.2	power	0.2	6	14	0
10	2	195.396101952	6	3	4	1.93333333333	56.7207	3600.0	48.23	power	0.2	6	14	0
1	2	127.884886026	5	3	4	2.13333333333	56.7207	3600.0	46.03	power	0.2	6	14	.25
2	2	153.738868952	5	4	5	2.33333333333	56.7207	3600.0	42.46	power	0.2	6	14	.25
3	2	147.821964979	5	3	4	2.13333333333	56.7207	3600.0	44.28	power	0.2	6	14	.25
4	2	170.793935061	5	2	4	2.13333333333	56.7207	3600.0	45.87	power	0.2	6	14	.25
5	2	112.416254044	5	2	4	2.06666666667	56.7207	3600.0	47.32	power	0.2	6	14	.25
6	2	152.300523043	5	3	5	2.33333333333	56.7207	3600.0	43.96	power	0.2	6	14	.25
7	2	110.400038958	5	2	5	2.33333333333	56.7207	3600.0	45.0	power	0.2	6	14	.25
8	2	174.658623934	5	2	4	2.06666666667	56.7207	3600.0	48.99	power	0.2	6	14	.25
9	2	149.032035828	5	3	4	2.13333333333	56.7207	3600.0	45.17	power	0.2	6	14	.25
10	2	209.73299098	5	2	4	2.13333333333	56.7207	3600.0	46.31	power	0.2	6	14	.25
1	2	140.987688065	5	4	4	2.13333333333	56.7207	3600.0	44.85	power	0.2	6	14	.5
2	2	159.292431116	5	2	3	1.93333333333	56.7207	3600.0	47.44	power	0.2	6	14	.5
3	2	138.42082715	5	3	4	2.06666666667	56.7207	3600.0	44.86	power	0.2	6	14	.5
4	2	138.202214003	5	3	4	2.13333333333	56.7207	3600.0	46.88	power	0.2	6	14	.5
5	2	160.396168947	5	3	4	2.06666666667	56.7207	3600.0	44.72	power	0.2	6	14	.5
6	2	240.918370962	6	2	3	1.73333333333	56.7207	3600.0	49.54	power	0.2	6	14	.5
7	2	166.193989038	6	2	3	1.73333333333	56.7207	3600.0	48.0	power	0.2	6	14	.5
8	2	104.181875944	5	2	4	2.06666666667	56.7207	3600.0	44.56	power	0.2	6	14	.5
9	2	132.539886236	6	3	3	1.73333333333	56.7207	3600.0	48.5	power	0.2	6	14	.5
10	2	145.536554813	5	3	4	2.13333333333	56.7207	3600.0	43.34	power	0.2	6	14	.5
1	2	154.427167177	6	3	4	1.86666666667	56.7207	3600.0	47.97	power	0.2	6	14	.75
2	2	168.312366009	5	4	5	2.33333333333	56.7207	3600.0	43.54	power	0.2	6	14	.75
3	2	191.324625015	5	2	4	2.13333333333	56.7207	3600.0	46.32	power	0.2	6	14	.75
4	2	181.285092115	6	3	3	1.8	56.7207	3600.0	47.53	power	0.2	6	14	.75
5	2	119.869128942	5	2	4	2.13333333333	56.7207	3600.0	48.47	power	0.2	6	14	.75
6	2	191.913458109	5	3	4	2.06666666667	56.7207	3600.0	47.8	power	0.2	6	14	.75
7	2	167.907599926	5	3	4	2.13333333333	56.7207	3600.0	47.26	power	0.2	6	14	.75
8	2	124.240772009	5	3	4	2.06666666667	56.7207	3600.0	44.85	power	0.2	6	14	.75
9	2	153.740210056	6	3	3	1.8	56.7207	3600.0	45.57	power	0.2	6	14	.75
10	2	112.362289906	5	3	5	2.33333333333	56.7207	3600.0	44.28	power	0.2	6	14	.75
1	2	183.473592043	6	2	3	1.73333333333	41.9991	3200.0	43.93	power	0.2	6	14	1
2	2	195.299180984	7	2	3	1.66666666667	56.7207	3600.0	47.32	power	0.2	6	14	1
3	2	226.917989016	6	2	3	1.73333333333	41.9991	3200.0	43.37	power	0.2	6	14	1
4	2	187.057181835	6	3	3	1.73333333333	56.7207	3600.0	47.88	power	0.2	6	14	1
5	2	134.730908155	6	2	3	1.73333333333	56.7207	3600.0	49.54	power	0.2	6	14	1
6	2	161.863657951	6	2	3	1.73333333333	56.7207	3600.0	48.0	power	0.2	6	14	1
7	2	163.546034098	6	3	3	1.8	56.7207	3600.0	47.53	power	0.2	6	14	1
8	2	147.64598918	6	3	3	1.8	56.7207	3600.0	45.6	power	0.2	6	14	1
9	2	189.58977294	6	2	3	1.73333333333	41.9991	3200.0	43.37	power	0.2	6	14	1
10	2	187.632951975	6	2	3	1.73333333333	56.7207	3600.0	49.54	power	0.2	6	14	1
1	1	232.210575104	6	2	4	1.93333333333	56.7207	3600.0	46.81	power	0.2	6	14	0
2	1	183.499496937	6	3	3	1.8	56.7207	3600.0	45.65	power	0.2	6	14	0
3	1	197.898161888	5	3	4	2.06666666667	56.7207	3600.0	44.72	power	0.2	6	14	0
4	1	214.383570194	5	3	3	1.86666666667	56.7207	3600.0	47.31	power	0.2	6	14	0
5	1	178.228291035	7	3	3	1.66666666667	56.7207	3600.0	45.41	power	0.2	6	14	0
6	1	211.033226013	6	3	4	1.93333333333	56.7207	3600.0	48.08	power	0.2	6	14	0
7	1	227.536678791	5	3	3	1.86666666667	56.7207	3600.0	45.39	power	0.2	6	14	0
8	1	175.677528858	5	3	4	2.13333333333	56.7207	3600.0	47.2	power	0.2	6	14	0
9	1	178.829712868	5	2	4	2.13333333333	56.7207	3600.0	48.95	power	0.2	6	14	0
10	1	202.039860964	5	3	5	2.33333333333	56.7207	3600.0	43.77	power	0.2	6	14	0
1	1	176.945286036	5	3	4	2.06666666667	56.7207	3600.0	47.8	power	0.2	6	14	.25
2	1	242.620580912	5	4	4	2.13333333333	56.7207	3600.0	44.22	power	0.2	6	14	.25
3	1	195.892610073	6	3	3	1.73333333333	56.7207	3600.0	48.5	power	0.2	6	14	.25
4	1	205.393128157	5	3	4	2.13333333333	56.7207	3600.0	46.64	power	0.2	6	14	.25
5	1	235.019410849	5	3	4	2.06666666667	56.7207	3600.0	46.32	power	0.2	6	14	.25
6	1	239.501822948	6	3	4	1.93333333333	56.7207	3600.0	46.54	power	0.2	6	14	.25
7	1	180.209746838	5	2	4	2.13333333333	56.7207	3600.0	48.24	power	0.2	6	14	.25
8	1	220.415042877	6	3	4	1.93333333333	56.7207	3600.0	47.79	power	0.2	6	14	.25
9	1	240.136042833	5	3	3	1.86666666667	56.7207	3600.0	47.31	power	0.2	6	14	.25
10	1	147.951755047	6	2	4	1.93333333333	56.7207	3600.0	45.86	power	0.2	6	14	.25
1	1	245.541071892	6	3	3	1.73333333333	56.7207	3600.0	48.5	power	0.2	6	14	.5
2	1	176.355508089	5	3	4	2.06666666667	56.7207	3600.0	48.14	power	0.2	6	14	.5
3	1	172.144052982	5	2	4	2.13333333333	56.7207	3600.0	47.8	power	0.2	6	14	.5
4	1	153.524339914	5	2	5	2.33333333333	56.7207	3600.0	45.92	power	0.2	6	14	.5
5	1	164.858200073	5	2	4	2.06666666667	56.7207	3600.0	48.99	power	0.2	6	14	.5
6	1	238.031774044	5	2	4	2.06666666667	56.7207	3600.0	47.85	power	0.2	6	14	.5
7	1	196.035547972	5	3	4	2.13333333333	56.7207	3600.0	45.2	power	0.2	6	14	.5
8	1	184.575123787	5	2	4	2.13333333333	56.7207	3600.0	48.47	power	0.2	6	14	.5
9	1	159.417867184	5	2	4	2.06666666667	56.7207	3600.0	47.3	power	0.2	6	14	.5
10	1	198.864779949	5	3	4	2.06666666667	56.7207	3600.0	46.32	power	0.2	6	14	.5
1	1	197.835426092	5	3	4	2.13333333333	56.7207	3600.0	44.28	power	0.2	6	14	.75
2	1	245.770684958	5	2	3	1.93333333333	56.7207	3600.0	47.71	power	0.2	6	14	.75
3	1	206.415966988	6	4	4	1.86666666667	56.7207	3600.0	44.34	power	0.2	6	14	.75
4	1	202.286868095	5	3	4	2.13333333333	56.7207	3600.0	43.95	power	0.2	6	14	.75
5	1	207.988311052	6	2	4	1.93333333333	56.7207	3600.0	45.01	power	0.2	6	14	.75
6	1	186.282583952	5	3	4	2.06666666667	56.7207	3600.0	44.89	power	0.2	6	14	.75
7	1	165.569335938	6	2	3	1.8	56.7207	3600.0	47.18	power	0.2	6	14	.75
8	1	150.697942972	5	2	4	2.13333333333	56.7207	3600.0	46.59	power	0.2	6	14	.75
9	1	225.54288888	6	2	3	1.8	56.7207	3600.0	47.41	power	0.2	6	14	.75
10	1	310.07914114	5	4	4	2.13333333333	56.7207	3600.0	44.03	power	0.2	6	14	.75
1	1	255.650666952	6	3	3	1.73333333333	56.7207	3600.0	47.61	power	0.2	6	14	1
2	1	207.934074163	6	2	3	1.73333333333	56.7207	3600.0	49.54	power	0.2	6	14	1
3	1	253.353212833	6	2	3	1.73333333333	41.9991	3200.0	43.37	power	0.2	6	14	1
4	1	244.143887043	6	3	3	1.73333333333	56.7207	3600.0	48.5	power	0.2	6	14	1
5	1	240.681364059	6	3	3	1.73333333333	56.7207	3600.0	45.97	power	0.2	6	14	1
6	1	245.888038874	6	3	3	1.73333333333	56.7207	3600.0	48.5	power	0.2	6	14	1
7	1	260.768121004	6	2	3	1.73333333333	56.7207	3600.0	48.0	power	0.2	6	14	1
8	1	229.644920111	6	2	3	1.73333333333	41.9991	3200.0	43.37	power	0.2	6	14	1
9	1	241.539951086	6	2	3	1.73333333333	56.7207	3600.0	49.54	power	0.2	6	14	1
10	1	250.021351099	6	2	3	1.73333333333	41.9991	3200.0	43.37	power	0.2	6	14	1
1	3	271.686846018	10	3	4	2.22222222222	56.7207	3600.0	47.79	power	0.1	9	14	0
2	3	370.047969103	9	3	5	2.38888888889	56.7207	3600.0	48.38	power	0.1	9	14	0
3	3	163.576125145	8	4	7	3.0	56.7207	3600.0	41.88	power	0.1	9	14	0
4	3	307.421045065	9	4	5	2.5	56.7207	3600.0	49.32	power	0.1	9	14	0
5	3	137.078687191	9	3	4	2.33333333333	56.7207	3600.0	47.9	power	0.1	9	14	0
6	3	264.34239912	8	5	6	2.88888888889	56.7207	3600.0	48.94	power	0.1	9	14	0
7	3	314.224101067	9	3	6	2.72222222222	56.7207	3600.0	48.17	power	0.1	9	14	0
8	3	332.561170816	9	4	5	2.33333333333	56.7207	3600.0	46.32	power	0.1	9	14	0
9	3	306.191421032	9	3	5	2.44444444444	56.7207	3600.0	48.67	power	0.1	9	14	0
10	3	286.337707996	10	3	5	2.33333333333	56.7207	3600.0	46.98	power	0.1	9	14	0
1	3	154.519952774	8	3	6	2.83333333333	56.7207	3600.0	44.85	power	0.1	9	14	.25
2	3	261.424429893	10	3	5	2.27777777778	56.7207	3600.0	48.91	power	0.1	9	14	.25
3	3	164.063576937	8	3	6	2.72222222222	56.7207	3600.0	46.22	power	0.1	9	14	.25
4	3	274.795370102	9	3	6	2.77777777778	56.7207	3600.0	49.06	power	0.1	9	14	.25
5	3	336.064311981	11	3	5	2.22222222222	56.7207	3600.0	49.01	power	0.1	9	14	.25
6	3	148.376991034	8	3	5	2.66666666667	56.7207	3600.0	46.05	power	0.1	9	14	.25
7	3	285.382651091	9	3	5	2.33333333333	56.7207	3600.0	49.61	power	0.1	9	14	.25
8	3	305.286243916	11	3	4	2.11111111111	56.7207	3600.0	48.74	power	0.1	9	14	.25
9	3	297.835636139	8	2	5	2.55555555556	56.7207	3600.0	47.22	power	0.1	9	14	.25
10	3	250.344198942	8	3	6	2.66666666667	56.7207	3600.0	48.02	power	0.1	9	14	.25
1	3	388.701265097	10	3	4	2.22222222222	56.7207	3600.0	48.81	power	0.1	9	14	.5
2	3	173.459733009	9	3	6	2.77777777778	56.7207	3600.0	44.94	power	0.1	9	14	.5
3	3	371.643018007	10	3	5	2.27777777778	56.7207	3600.0	47.09	power	0.1	9	14	.5
4	3	205.432458878	10	4	4	2.16666666667	56.7207	3600.0	49.99	power	0.1	9	14	.5
5	3	300.111890078	10	3	4	2.22222222222	56.7207	3600.0	49.37	power	0.1	9	14	.5
6	3	315.697069168	9	3	7	2.88888888889	56.7207	3600.0	45.33	power	0.1	9	14	.5
7	3	299.718606949	10	3	5	2.27777777778	56.7207	3600.0	46.49	power	0.1	9	14	.5
8	3	207.133342981	8	3	6	2.83333333333	56.7207	3600.0	44.93	power	0.1	9	14	.5
9	3	243.057895899	9	3	6	2.55555555556	56.7207	3600.0	45.9	power	0.1	9	14	.5
10	3	294.373077154	10	3	4	2.16666666667	56.7207	3600.0	48.44	power	0.1	9	14	.5
1	3	290.235131979	9	4	5	2.44444444444	56.7207	3600.0	44.85	power	0.1	9	14	.75
2	3	330.483449221	9	4	5	2.33333333333	56.7207	3600.0	46.12	power	0.1	9	14	.75
3	3	306.747599125	10	3	4	2.16666666667	56.7207	3600.0	48.63	power	0.1	9	14	.75
4	3	259.000168085	10	4	6	2.44444444444	56.7207	3600.0	47.57	power	0.1	9	14	.75
5	3	309.443387032	9	3	6	2.61111111111	56.7207	3600.0	46.12	power	0.1	9	14	.75
6	3	188.800165176	10	3	5	2.44444444444	56.7207	3600.0	46.39	power	0.1	9	14	.75
7	3	391.560668945	10	3	5	2.27777777778	56.7207	3600.0	48.1	power	0.1	9	14	.75
8	3	321.172284126	8	3	5	2.55555555556	56.7207	3600.0	46.62	power	0.1	9	14	.75
9	3	314.320833921	10	3	5	2.33333333333	56.7207	3600.0	46.07	power	0.1	9	14	.75
10	3	314.046512127	9	3	5	2.5	56.7207	3600.0	48.4	power	0.1	9	14	.75
1	3	274.483195066	10	4	4	2.11111111111	56.7207	3600.0	49.55	power	0.1	9	14	1
2	3	295.062802076	12	3	4	2.0	56.7207	3600.0	48.4	power	0.1	9	14	1
3	3	256.327673912	10	3	4	2.11111111111	56.7207	3600.0	49.46	power	0.1	9	14	1
4	3	298.353985071	11	3	4	2.05555555556	41.9991	3200.0	43.86	power	0.1	9	14	1
5	3	412.279520988	10	3	4	2.16666666667	41.9991	3200.0	44.22	power	0.1	9	14	1
6	3	403.127689123	12	3	4	2.0	56.7207	3600.0	47.92	power	0.1	9	14	1
7	3	283.969284058	11	4	4	2.11111111111	56.7207	3600.0	46.79	power	0.1	9	14	1
8	3	235.404043913	10	3	4	2.22222222222	56.7207	3600.0	48.55	power	0.1	9	14	1
9	3	139.410502911	11	3	4	2.05555555556	56.7207	3600.0	48.81	power	0.1	9	14	1
10	3	156.854496956	10	3	4	2.16666666667	56.7207	3600.0	48.63	power	0.1	9	14	1
1	2	345.208353043	8	4	7	3.05555555556	56.7207	3600.0	41.91	power	0.1	9	14	0
2	2	265.794636011	8	3	6	2.88888888889	56.7207	3600.0	44.92	power	0.1	9	14	0
3	2	386.965396881	8	4	5	2.72222222222	56.7207	3600.0	46.57	power	0.1	9	14	0
4	2	343.494314194	8	4	6	2.88888888889	56.7207	3600.0	47.37	power	0.1	9	14	0
5	2	530.300745964	9	3	4	2.27777777778	56.7207	3600.0	48.59	power	0.1	9	14	0
6	2	364.854589939	10	3	4	2.22222222222	56.7207	3600.0	48.27	power	0.1	9	14	0
7	2	375.227669954	9	3	5	2.55555555556	56.7207	3600.0	48.0	power	0.1	9	14	0
8	2	481.695204973	9	3	5	2.5	56.7207	3600.0	49.59	power	0.1	9	14	0
9	2	260.246087074	10	3	4	2.22222222222	56.7207	3600.0	49.34	power	0.1	9	14	0
10	2	292.688603878	9	4	4	2.33333333333	56.7207	3600.0	45.86	power	0.1	9	14	0
1	2	360.030722857	10	4	5	2.27777777778	56.7207	3600.0	46.09	power	0.1	9	14	.25
2	2	271.734055042	9	4	6	2.61111111111	56.7207	3600.0	44.55	power	0.1	9	14	.25
3	2	218.658510923	9	4	5	2.5	56.7207	3600.0	45.38	power	0.1	9	14	.25
4	2	353.673698187	9	2	6	2.66666666667	56.7207	3600.0	47.29	power	0.1	9	14	.25
5	2	216.149842024	8	3	6	2.88888888889	56.7207	3600.0	46.56	power	0.1	9	14	.25
6	2	333.53631711	10	3	4	2.16666666667	56.7207	3600.0	48.83	power	0.1	9	14	.25
7	2	361.645792007	11	3	4	2.11111111111	56.7207	3600.0	48.22	power	0.1	9	14	.25
8	2	258.819029093	10	4	5	2.44444444444	56.7207	3600.0	45.5	power	0.1	9	14	.25
9	2	417.602730036	8	3	7	3.0	56.7207	3600.0	44.09	power	0.1	9	14	.25
10	2	234.519845009	9	3	5	2.5	56.7207	3600.0	48.69	power	0.1	9	14	.25
1	2	541.897690058	10	3	5	2.27777777778	56.7207	3600.0	47.77	power	0.1	9	14	.5
2	2	285.821013927	9	3	5	2.38888888889	56.7207	3600.0	45.82	power	0.1	9	14	.5
3	2	413.155535936	9	3	4	2.33333333333	56.7207	3600.0	48.32	power	0.1	9	14	.5
4	2	500.035614014	9	4	5	2.38888888889	56.7207	3600.0	46.59	power	0.1	9	14	.5
5	2	206.357998848	9	3	4	2.33333333333	56.7207	3600.0	48.08	power	0.1	9	14	.5
6	2	524.867559195	11	2	5	2.22222222222	56.7207	3600.0	48.16	power	0.1	9	14	.5
7	2	383.070036888	8	3	6	2.77777777778	56.7207	3600.0	46.49	power	0.1	9	14	.5
8	2	250.181617975	9	2	4	2.38888888889	56.7207	3600.0	48.66	power	0.1	9	14	.5
9	2	215.245411873	8	2	6	2.83333333333	56.7207	3600.0	48.17	power	0.1	9	14	.5
10	2	272.314404011	9	3	4	2.38888888889	56.7207	3600.0	48.37	power	0.1	9	14	.5
1	2	212.062495947	9	3	5	2.61111111111	56.7207	3600.0	46.06	power	0.1	9	14	.75
2	2	477.757431984	9	3	5	2.38888888889	56.7207	3600.0	46.11	power	0.1	9	14	.75
3	2	345.424843073	10	3	4	2.22222222222	56.7207	3600.0	47.86	power	0.1	9	14	.75
4	2	511.41702795	9	3	6	2.66666666667	56.7207	3600.0	47.13	power	0.1	9	14	.75
5	2	372.65982604	11	3	4	2.11111111111	56.7207	3600.0	48.71	power	0.1	9	14	.75
6	2	379.700721979	10	3	5	2.27777777778	56.7207	3600.0	48.2	power	0.1	9	14	.75
7	2	221.058262825	9	3	4	2.22222222222	56.7207	3600.0	47.03	power	0.1	9	14	.75
8	2	342.562489986	10	3	4	2.22222222222	56.7207	3600.0	48.54	power	0.1	9	14	.75
9	2	391.497630119	11	3	4	2.11111111111	56.7207	3600.0	46.14	power	0.1	9	14	.75
10	2	222.934657097	9	4	5	2.55555555556	56.7207	3600.0	44.93	power	0.1	9	14	.75
1	2	489.574383974	11	3	4	2.05555555556	41.9991	3200.0	43.42	power	0.1	9	14	1
2	2	403.402312994	12	3	4	2.0	56.7207	3600.0	48.4	power	0.1	9	14	1
3	2	335.633486032	11	3	4	2.11111111111	41.9991	3200.0	44.62	power	0.1	9	14	1
4	2	483.389628887	10	3	4	2.11111111111	41.9991	3200.0	43.8	power	0.1	9	14	1
5	2	313.483412981	12	3	4	2.0	56.7207	3600.0	48.81	power	0.1	9	14	1
6	2	587.725155115	12	3	4	2.0	56.7207	3600.0	48.6	power	0.1	9	14	1
7	2	586.329456091	11	3	4	2.05555555556	41.9991	3200.0	45.01	power	0.1	9	14	1
8	2	478.857831955	12	3	4	2.0	56.7207	3600.0	48.55	power	0.1	9	14	1
9	2	334.751076937	11	3	4	2.05555555556	56.7207	3600.0	47.98	power	0.1	9	14	1
10	2	225.191125154	9	4	4	2.22222222222	56.7207	3600.0	45.45	power	0.1	9	14	1
1	1	389.517929077	8	3	5	2.66666666667	56.7207	3600.0	48.44	power	0.1	9	14	0
2	1	528.08097291	9	3	6	2.61111111111	56.7207	3600.0	45.39	power	0.1	9	14	0
3	1	367.789898872	8	3	5	2.55555555556	56.7207	3600.0	46.79	power	0.1	9	14	0
4	1	677.40310812	10	3	4	2.16666666667	56.7207	3600.0	48.47	power	0.1	9	14	0
5	1	319.709760904	8	3	6	2.88888888889	56.7207	3600.0	46.22	power	0.1	9	14	0
6	1	488.48083806	8	4	7	3.0	56.7207	3600.0	46.64	power	0.1	9	14	0
7	1	841.96647191	8	5	7	3.16666666667	56.7207	3600.0	41.79	power	0.1	9	14	0
8	1	430.306487083	10	3	5	2.33333333333	56.7207	3600.0	47.36	power	0.1	9	14	0
9	1	366.089276075	8	3	5	2.66666666667	56.7207	3600.0	48.78	power	0.1	9	14	0
10	1	545.785621881	10	3	5	2.44444444444	56.7207	3600.0	49.88	power	0.1	9	14	0
1	1	485.291916132	9	3	5	2.44444444444	56.7207	3600.0	48.17	power	0.1	9	14	.25
2	1	558.757448912	10	4	5	2.33333333333	56.7207	3600.0	46.56	power	0.1	9	14	.25
3	1	626.768201113	10	5	5	2.33333333333	56.7207	3600.0	48.47	power	0.1	9	14	.25
4	1	609.580027819	8	5	5	2.61111111111	56.7207	3600.0	42.88	power	0.1	9	14	.25
5	1	436.019762039	10	3	6	2.55555555556	56.7207	3600.0	47.94	power	0.1	9	14	.25
6	1	678.313107967	10	3	4	2.22222222222	56.7207	3600.0	48.63	power	0.1	9	14	.25
7	1	409.993366957	8	3	5	2.66666666667	56.7207	3600.0	47.69	power	0.1	9	14	.25
8	1	407.501605034	11	3	5	2.16666666667	56.7207	3600.0	48.07	power	0.1	9	14	.25
9	1	1133.48323393	10	4	4	2.16666666667	56.7207	3600.0	45.9	power	0.1	9	14	.25
10	1	324.256192923	11	3	5	2.22222222222	56.7207	3600.0	46.85	power	0.1	9	14	.25
1	1	459.462088823	8	3	5	2.55555555556	56.7207	3600.0	47.33	power	0.1	9	14	.5
2	1	437.080492973	9	3	6	2.66666666667	56.7207	3600.0	48.17	power	0.1	9	14	.5
3	1	634.866011858	9	4	5	2.5	56.7207	3600.0	45.65	power	0.1	9	14	.5
4	1	539.318965912	9	3	5	2.44444444444	56.7207	3600.0	48.16	power	0.1	9	14	.5
5	1	431.532325983	9	3	5	2.33333333333	56.7207	3600.0	49.43	power	0.1	9	14	.5
6	1	411.23419404	11	3	4	2.11111111111	56.7207	3600.0	49.75	power	0.1	9	14	.5
7	1	539.120962143	8	3	5	2.66666666667	56.7207	3600.0	49.54	power	0.1	9	14	.5
8	1	389.965737104	11	3	5	2.16666666667	56.7207	3600.0	49.32	power	0.1	9	14	.5
9	1	379.292258978	8	3	6	2.83333333333	56.7207	3600.0	45.46	power	0.1	9	14	.5
10	1	510.528795958	8	5	7	3.0	56.7207	3600.0	44.47	power	0.1	9	14	.5
1	1	441.203798056	10	4	5	2.27777777778	56.7207	3600.0	47.45	power	0.1	9	14	.75
2	1	728.545424938	8	3	5	2.55555555556	56.7207	3600.0	47.6	power	0.1	9	14	.75
3	1	626.925384045	8	3	6	2.83333333333	56.7207	3600.0	49.58	power	0.1	9	14	.75
4	1	555.457471132	10	3	5	2.22222222222	56.7207	3600.0	48.25	power	0.1	9	14	.75
5	1	868.730978966	8	3	6	2.66666666667	56.7207	3600.0	47.6	power	0.1	9	14	.75
6	1	743.843261003	9	3	5	2.5	56.7207	3600.0	48.35	power	0.1	9	14	.75
7	1	396.763885975	9	3	5	2.5	56.7207	3600.0	48.03	power	0.1	9	14	.75
8	1	392.476070166	9	3	5	2.33333333333	56.7207	3600.0	46.89	power	0.1	9	14	.75
9	1	512.131149054	9	4	6	2.72222222222	56.7207	3600.0	45.56	power	0.1	9	14	.75
10	1	644.079216003	9	4	5	2.33333333333	56.7207	3600.0	44.21	power	0.1	9	14	.75
1	1	387.212759018	11	2	4	2.05555555556	56.7207	3600.0	48.03	power	0.1	9	14	1
2	1	583.324720144	11	3	4	2.05555555556	56.7207	3600.0	46.6	power	0.1	9	14	1
3	1	367.829020977	12	3	4	2.0	56.7207	3600.0	48.56	power	0.1	9	14	1
4	1	831.735264778	11	3	4	2.05555555556	41.9991	3200.0	44.0	power	0.1	9	14	1
5	1	602.24808979	11	2	4	2.05555555556	41.9991	3200.0	44.53	power	0.1	9	14	1
6	1	801.934365988	12	3	4	2.0	56.7207	3600.0	48.92	power	0.1	9	14	1
7	1	366.565351963	11	3	4	2.05555555556	56.7207	3600.0	48.68	power	0.1	9	14	1
8	1	749.349516153	11	3	4	2.05555555556	56.7207	3600.0	47.92	power	0.1	9	14	1
9	1	667.652750969	11	3	4	2.05555555556	56.7207	3600.0	49.68	power	0.1	9	14	1
10	1	422.741601944	11	3	4	2.05555555556	56.7207	3600.0	48.66	power	0.1	9	14	1
1	3	85.6818528175	6	3	3	1.8	56.7207	3600.0	44.44	power	0.1	6	14	0
2	3	64.0802268982	6	3	3	1.8	56.7207	3600.0	44.27	power	0.1	6	14	0
3	3	79.7318429947	5	4	4	2.06666666667	56.7207	3600.0	41.63	power	0.1	6	14	0
4	3	106.061020136	5	3	4	2.06666666667	56.7207	3600.0	47.82	power	0.1	6	14	0
5	3	66.9165179729	5	3	4	2.13333333333	56.7207	3600.0	43.16	power	0.1	6	14	0
6	3	77.9358778	5	3	4	2.06666666667	56.7207	3600.0	42.66	power	0.1	6	14	0
7	3	74.8974208832	5	2	4	2.13333333333	56.7207	3600.0	42.48	power	0.1	6	14	0
8	3	63.2737760544	5	2	3	1.86666666667	56.7207	3600.0	46.31	power	0.1	6	14	0
9	3	80.3465900421	5	3	4	2.13333333333	56.7207	3600.0	42.03	power	0.1	6	14	0
10	3	66.9919691086	6	2	3	1.73333333333	56.7207	3600.0	44.35	power	0.1	6	14	0
1	3	73.7533049583	6	3	3	1.73333333333	56.7207	3600.0	45.03	power	0.1	6	14	.25
2	3	86.4699170589	6	3	4	1.93333333333	56.7207	3600.0	42.16	power	0.1	6	14	.25
3	3	65.5207529068	5	2	5	2.33333333333	56.7207	3600.0	42.07	power	0.1	6	14	.25
4	3	79.3024029732	5	2	4	2.13333333333	56.7207	3600.0	44.2	power	0.1	6	14	.25
5	3	78.9237139225	6	4	4	1.86666666667	56.7207	3600.0	41.29	power	0.1	6	14	.25
6	3	76.9797718525	5	3	3	1.93333333333	56.7207	3600.0	42.85	power	0.1	6	14	.25
7	3	132.352571011	5	3	4	2.13333333333	56.7207	3600.0	43.76	power	0.1	6	14	.25
8	3	77.3005850315	6	2	4	1.93333333333	56.7207	3600.0	45.18	power	0.1	6	14	.25
9	3	63.2982139587	5	2	4	2.13333333333	56.7207	3600.0	44.76	power	0.1	6	14	.25
10	3	66.0139517784	5	3	4	2.13333333333	56.7207	3600.0	41.45	power	0.1	6	14	.25
